,UID,Type,mean_depth,p90_depth,Class,Area,FloodDmg
1256,1000030006866.0,Residential,0.007,0.016,0,70,0.0
1257,5000005202734145.0,Residential,0.014,0.03,0,10,0.0
1258,1000030005380.0,Residential,0.017,0.041,0,70,0.0
1259,1000030006682.0,Residential,0.003,0.005,0,60,0.0
1260,5000005202733612.0,Residential,0.044,0.093,0,9,0.0
1261,1000030006483.0,Residential,0.016,0.044,0,61,0.0
1262,1000030006003.0,Residential,0.008,0.017,0,85,0.0
1263,1000030006918.0,Residential,0.021,0.057,0,58,0.0
1264,1000030006821.0,Residential,0.039,0.085,0,10,0.0
1265,1000030006565.0,Residential,0.02,0.055,0,45,0.0
1266,5000005202734431.0,Residential,0.002,0.004,0,21,0.0
1267,1000030006435.0,Residential,0.021,0.055,0,15,0.0
1268,1000030006560.0,Residential,0.003,0.004,0,56,0.0
1269,1000030005881.0,Residential,0.002,0.004,0,83,0.0
1270,1000038608584.0,Residential,0.071,0.125,0,42,0.0
1271,1000030005606.0,Residential,0.078,0.122,0,7,0.0
1272,5000005202733798.0,Residential,0.018,0.024,0,14,0.0
1273,1000030006312.0,Residential,0.039,0.057,0,85,0.0
1274,1000030005834.0,Residential,0.01,0.033,0,96,0.0
1275,1000030007412.0,Residential,0.003,0.003,0,71,0.0
1276,1000030006841.0,Residential,0.027,0.068,0,70,0.0
1277,1000030006932.0,Residential,0.077,0.287,0,85,0.0
1278,1000030006539.0,Residential,0.023,0.068,0,107,0.0
1279,1000030005977.0,Residential,0.016,0.033,0,75,0.0
1280,1000030005892.0,Residential,0.019,0.058,0,70,0.0
1281,1000030007036.0,Residential,0.01,0.026,0,56,0.0
1282,5000005202734177.0,Residential,0.01,0.023,0,9,0.0
1283,1000030006924.0,Residential,0.041,0.108,0,55,0.0
1284,5000005202734615.0,Residential,0.025,0.036,0,12,0.0
1285,1000030006860.0,Residential,0.007,0.008,0,104,0.0
1286,1000030006190.0,Residential,0.008,0.021,0,91,0.0
1287,1000030006863.0,Residential,0.022,0.07,0,75,0.0
1288,1000030006335.0,Residential,0.005,0.007,0,58,0.0
1289,1000030005773.0,Residential,0.056,0.079,0,4,0.0
1290,1000030005878.0,Residential,0.003,0.004,0,87,0.0
1291,1000038608558.0,Residential,0.02,0.039,0,50,0.0
1292,1000030006355.0,Residential,0.005,0.009,0,65,0.0
1293,1000030006420.0,Residential,0.002,0.003,0,63,0.0
1294,1000002310337853.0,Residential,0.002,0.003,0,62,0.0
1295,1000030006351.0,Residential,0.005,0.008,0,74,0.0
1296,1000030006243.0,Residential,0.155,0.348,1,45,24624.0
1297,1000030006652.0,Residential,0.046,0.109,0,81,0.0
1298,1000030006912.0,Residential,0.004,0.006,0,68,0.0
1299,1000030006004.0,Residential,0.006,0.014,0,86,0.0
1300,5000005207582518.0,Residential,0.007,0.016,0,20,0.0
1301,1000030005975.0,Residential,0.022,0.057,0,68,0.0
1302,1000030006967.0,Residential,0.124,0.304,1,80,24624.0
1303,1000030005614.0,Residential,0.007,0.017,0,84,0.0
1304,1000030005429.0,Residential,0.009,0.017,0,89,0.0
1305,5000005202733921.0,Residential,0.033,0.091,0,22,0.0
1306,5000005202734099.0,Residential,0.007,0.017,0,16,0.0
1307,1000030005969.0,Residential,0.003,0.003,0,87,0.0
1308,1000030006331.0,Residential,0.005,0.009,0,62,0.0
1309,1000030005833.0,Residential,0.003,0.004,0,85,0.0
1310,1000030007390.0,Residential,0.01,0.017,0,65,0.0
1311,1000030005624.0,Residential,0.008,0.02,0,12,0.0
1312,1000030007403.0,Residential,0.004,0.008,0,104,0.0
1313,1000030006246.0,Residential,0.04,0.058,0,64,0.0
1314,1000030006501.0,Residential,0.083,0.213,0,55,0.0
1315,1000030006662.0,Residential,0.012,0.035,0,77,0.0
1316,1000030007190.0,Residential,0.102,0.121,0,6,0.0
1317,1000038608572.0,Residential,0.123,0.283,0,41,0.0
1318,1000030006518.0,Residential,0.01,0.015,0,89,0.0
1319,1000030006324.0,Residential,0.04,0.093,0,10,0.0
1320,1000030006816.0,Residential,0.002,0.003,0,66,0.0
1321,1000030005653.0,Residential,0.017,0.038,0,87,0.0
1322,1000030005658.0,Residential,0.016,0.04,0,81,0.0
1323,1000030006510.0,Residential,0.006,0.009,0,14,0.0
1324,1000030006885.0,Residential,0.003,0.005,0,66,0.0
1325,1000030007088.0,Residential,0.002,0.003,0,15,0.0
1326,1000030007178.0,Residential,0.054,0.114,0,74,0.0
1327,1000030007391.0,Residential,0.015,0.028,0,64,0.0
1328,1000038612274.0,Residential,0.127,0.305,1,42,24624.0
1329,5000005202734464.0,Residential,0.042,0.079,0,24,0.0
1330,1000030005352.0,Residential,0.009,0.019,0,86,0.0
1331,1000030006823.0,Residential,0.002,0.004,0,55,0.0
1332,1000038608556.0,Residential,0.026,0.051,0,47,0.0
1333,1000030006727.0,Residential,0.004,0.006,0,60,0.0
1334,1000030005854.0,Residential,0.018,0.057,0,93,0.0
1335,1000030006862.0,Residential,0.012,0.027,0,82,0.0
1336,1000030007119.0,Residential,0.014,0.023,0,90,0.0
1337,5000005202734234.0,Residential,0.053,0.118,0,21,0.0
1338,5000005202733998.0,Residential,0.015,0.037,0,16,0.0
1339,1000030005770.0,Residential,0.158,0.41,1,76,24624.0
1340,1000030006634.0,Residential,0.005,0.011,0,63,0.0
1341,1000030006954.0,Residential,0.021,0.039,0,134,0.0
1342,1000030005428.0,Residential,0.014,0.026,0,14,0.0
1343,5000005202733843.0,Residential,0.037,0.079,0,13,0.0
1344,5000005202733756.0,Residential,0.011,0.025,0,11,0.0
1345,1000030006309.0,Residential,0.064,0.161,0,54,0.0
1346,1000030006690.0,Residential,0.006,0.013,0,78,0.0
1347,1000030006584.0,Residential,0.002,0.003,0,65,0.0
1348,1000030006619.0,Residential,0.049,0.141,0,56,0.0
1349,1000030006564.0,Residential,0.024,0.052,0,107,0.0
1350,1000030007172.0,Residential,0.032,0.107,0,74,0.0
1351,1000030006045.0,Residential,0.053,0.177,0,89,0.0
1352,1000030007128.0,Residential,0.008,0.019,0,10,0.0
1353,1000002310337851.0,Residential,0.007,0.004,0,65,0.0
1354,5000005202733834.0,Residential,0.005,0.011,0,15,0.0
1355,1000030006944.0,Residential,0.01,0.016,0,78,0.0
1356,1000030006819.0,Residential,0.024,0.094,0,99,0.0
1357,1000030005615.0,Residential,0.007,0.015,0,88,0.0
1358,1000030006803.0,Residential,0.002,0.003,0,76,0.0
1359,5000005207585562.0,Residential,0.076,0.191,0,23,0.0
1360,1000030006193.0,Residential,0.015,0.027,0,11,0.0
1361,1000030006406.0,Residential,0.001,0.002,0,11,0.0
1362,1000030006894.0,Residential,0.063,0.13,0,88,0.0
1363,5000005202733816.0,Residential,0.005,0.007,0,9,0.0
1364,1000030005446.0,Residential,0.071,0.196,0,84,0.0
1365,1000030005613.0,Residential,0.008,0.02,0,85,0.0
1366,1000030005389.0,Residential,0.121,0.121,0,6,0.0
1367,1000030006072.0,Residential,0.102,0.302,1,88,24624.0
1368,1000030006574.0,Residential,0.012,0.033,0,17,0.0
1369,1000030006090.0,Residential,0.012,0.03,0,81,0.0
1370,1000030006746.0,Residential,0.002,0.002,0,11,0.0
1371,1000000060585111.0,Residential,0.009,0.032,0,69,0.0
1372,1000030006522.0,Residential,0.082,0.161,0,22,0.0
1373,1000030006628.0,Residential,0.006,0.014,0,62,0.0
1374,1000030005619.0,Residential,0.017,0.026,0,92,0.0
1375,1000030006826.0,Residential,0.003,0.005,0,55,0.0
1376,1000030006741.0,Residential,0.006,0.01,0,61,0.0
1377,1000030006923.0,Residential,0.01,0.017,0,96,0.0
1378,1000030006656.0,Residential,0.002,0.003,0,75,0.0
1379,1000030006871.0,Residential,0.002,0.003,0,96,0.0
1380,1000030006419.0,Residential,0.007,0.016,0,67,0.0
1381,1000030006360.0,Residential,0.002,0.002,0,19,0.0
1382,1000030007115.0,Residential,0.003,0.003,0,145,0.0
1383,1000030006608.0,Residential,0.024,0.057,0,74,0.0
1384,1000030006956.0,Residential,0.004,0.012,0,81,0.0
1385,1000030006070.0,Residential,0.111,0.293,0,86,0.0
1386,5000005202734454.0,Residential,0.009,0.015,0,17,0.0
1387,1000030006382.0,Residential,0.006,0.012,0,86,0.0
1388,1000030006657.0,Residential,0.056,0.204,0,70,0.0
1389,1000030006426.0,Residential,0.012,0.026,0,65,0.0
1390,1000030005989.0,Residential,0.048,0.129,0,76,0.0
1391,1000030006055.0,Residential,0.031,0.068,0,17,0.0
1392,1000030005686.0,Residential,0.004,0.007,0,94,0.0
1393,1000038608586.0,Residential,0.074,0.159,0,42,0.0
1394,5000005202733724.0,Residential,0.013,0.024,0,13,0.0
1395,1000030006599.0,Residential,0.005,0.009,0,57,0.0
1396,1000030006348.0,Residential,0.011,0.024,0,75,0.0
1397,5000005207585101.0,Residential,0.034,0.051,0,19,0.0
1398,1000030007368.0,Residential,0.01,0.019,0,116,0.0
1399,5000005202733930.0,Residential,0.003,0.006,0,15,0.0
1400,5000005202734130.0,Residential,0.021,0.052,0,8,0.0
1401,1000030006519.0,Residential,0.008,0.018,0,107,0.0
1402,1000030006509.0,Residential,0.005,0.008,0,42,0.0
1403,1000030011605.0,Residential,0.037,0.097,0,65,0.0
1404,1000030006354.0,Residential,0.007,0.015,0,63,0.0
1405,1000030006478.0,Residential,0.101,0.245,0,51,0.0
1406,1000030006636.0,Residential,0.005,0.01,0,66,0.0
1407,1000030005324.0,Residential,0.013,0.041,0,94,0.0
1408,1000030006314.0,Residential,0.017,0.028,0,14,0.0
1409,1000030006462.0,Residential,0.002,0.003,0,82,0.0
1410,1000030006879.0,Residential,0.008,0.019,0,83,0.0
1411,1000030007157.0,Residential,0.023,0.025,0,7,0.0
1412,1000030005957.0,Residential,0.112,0.168,0,87,0.0
1413,1000030006488.0,Residential,0.007,0.011,0,72,0.0
1414,5000005207583203.0,Residential,0.025,0.032,0,21,0.0
1415,1000030005404.0,Residential,0.006,0.016,0,95,0.0
1416,1000030005874.0,Residential,0.002,0.004,0,92,0.0
1417,1000030006692.0,Residential,0.038,0.089,0,17,0.0
1418,1000030007090.0,Residential,0.011,0.022,0,69,0.0
1419,1000030006377.0,Residential,0.002,0.003,0,54,0.0
1420,1000030006376.0,Residential,0.005,0.012,0,103,0.0
1421,1000030006412.0,Residential,0.002,0.003,0,61,0.0
1422,1000030006549.0,Residential,0.002,0.002,0,48,0.0
1423,1000030006822.0,Residential,0.003,0.004,0,56,0.0
1424,1000038612275.0,Residential,0.444,0.565,1,48,24624.0
1425,1000030005580.0,Residential,0.006,0.011,0,12,0.0
1426,5000005202734228.0,Residential,0.003,0.005,0,119,0.0
1427,1000030006809.0,Residential,0.005,0.011,0,57,0.0
1428,1000030006187.0,Residential,0.006,0.016,0,82,0.0
1429,1000030006734.0,Residential,0.005,0.008,0,21,0.0
1430,5000005202734258.0,Residential,0.007,0.014,0,9,0.0
1431,1000030005387.0,Residential,0.039,0.138,0,106,0.0
1432,1000030007186.0,Residential,0.012,0.023,0,113,0.0
1433,1000030005639.0,Residential,0.053,0.126,0,5,0.0
1434,5000005202733607.0,Residential,0.005,0.007,0,19,0.0
1435,1000030006366.0,Residential,0.045,0.168,0,67,0.0
1436,1000030005793.0,Residential,0.052,0.118,0,26,0.0
1437,1000030006357.0,Residential,0.021,0.083,0,115,0.0
1438,1000030006540.0,Residential,0.034,0.066,0,12,0.0
1439,5000005202733640.0,Residential,0.003,0.004,0,9,0.0
1440,5000005202733546.0,Residential,0.217,0.32,1,14,24624.0
1441,1000038612261.0,Residential,0.123,0.257,0,43,0.0
1442,5000005202734288.0,Residential,0.014,0.034,0,26,0.0
1443,1000030006596.0,Residential,0.003,0.005,0,71,0.0
1444,1000030006933.0,Residential,0.089,0.21,0,85,0.0
1445,1000030006544.0,Residential,0.024,0.072,0,100,0.0
1446,1000030006806.0,Residential,0.007,0.015,0,68,0.0
1447,1000030006901.0,Residential,0.002,0.002,0,10,0.0
1448,5000005202734132.0,Residential,0.012,0.026,0,11,0.0
1449,1000030006068.0,Residential,0.077,0.206,0,82,0.0
1450,1000030006448.0,Residential,0.004,0.006,0,80,0.0
1451,5000005202734212.0,Residential,0.012,0.022,0,18,0.0
1452,1000030005337.0,Residential,0.003,0.004,0,88,0.0
1453,1000030005804.0,Residential,0.004,0.006,0,85,0.0
1454,1000030005976.0,Residential,0.016,0.036,0,72,0.0
1455,5000005202733733.0,Residential,0.008,0.013,0,14,0.0
1456,1000030005340.0,Residential,0.019,0.04,0,30,0.0
1457,1000030006873.0,Residential,0.003,0.006,0,91,0.0
1458,1000030007166.0,Residential,0.015,0.051,0,86,0.0
1459,1000030006851.0,Residential,0.061,0.135,0,84,0.0
1460,1000030005965.0,Residential,0.131,0.299,0,96,0.0
1461,1000030005968.0,Residential,0.002,0.002,0,85,0.0
1462,1000030005858.0,Residential,0.005,0.011,0,84,0.0
1463,1000030006811.0,Residential,0.005,0.01,0,59,0.0
1464,1000030011613.0,Residential,0.013,0.031,0,39,0.0
1465,5000005202734358.0,Residential,0.004,0.007,0,10,0.0
1466,1000030006452.0,Residential,0.033,0.088,0,50,0.0
1467,1000030006805.0,Residential,0.006,0.011,0,50,0.0
1468,1000030005346.0,Residential,0.002,0.003,0,86,0.0
1469,1000030005484.0,Residential,0.016,0.041,0,82,0.0
1470,1000030005489.0,Residential,0.015,0.036,0,86,0.0
1471,1000030006427.0,Residential,0.014,0.024,0,50,0.0
1472,1000030006367.0,Residential,0.023,0.039,0,11,0.0
1473,1000030007170.0,Residential,0.016,0.036,0,112,0.0
1474,1000030006868.0,Residential,0.074,0.187,0,70,0.0
1475,1000030005476.0,Residential,0.016,0.028,0,61,0.0
1476,1000030006028.0,Residential,0.009,0.022,0,83,0.0
1477,1000002310347519.0,Residential,0.026,0.053,0,91,0.0
1478,1000030006598.0,Residential,0.002,0.003,0,67,0.0
1479,1000030005585.0,Residential,0.014,0.023,0,39,0.0
1480,1000030006838.0,Residential,0.004,0.008,0,62,0.0
1481,1000030006947.0,Residential,0.007,0.015,0,59,0.0
1482,1000030005291.0,Residential,0.005,0.011,0,19,0.0
1483,1000030005966.0,Residential,0.008,0.021,0,12,0.0
1484,1000030006667.0,Residential,0.006,0.013,0,89,0.0
1485,1000030006813.0,Residential,0.004,0.005,0,59,0.0
1486,1000030006880.0,Residential,0.053,0.125,0,107,0.0
1487,5000005207585555.0,Residential,0.021,0.05,0,21,0.0
1488,1000030005812.0,Residential,0.11,0.236,0,85,0.0
1489,5000005202734172.0,Residential,0.434,0.528,1,6,24624.0
1490,1000030006530.0,Residential,0.007,0.018,0,97,0.0
1491,1000030006686.0,Residential,0.01,0.021,0,112,0.0
1492,1000030005865.0,Residential,0.006,0.017,0,81,0.0
1493,1000030006566.0,Residential,0.005,0.01,0,48,0.0
1494,1000030006310.0,Residential,0.029,0.039,0,13,0.0
1495,1000030006455.0,Residential,0.015,0.041,0,65,0.0
1496,1000030006611.0,Residential,0.018,0.037,0,69,0.0
1497,1000030007135.0,Residential,0.02,0.042,0,83,0.0
1498,1000030005342.0,Residential,0.012,0.03,0,63,0.0
1499,1000030006485.0,Residential,0.019,0.053,0,13,0.0
1500,1000030006520.0,Residential,0.079,0.167,0,100,0.0
1501,1000030005794.0,Residential,0.003,0.006,0,81,0.0
1502,1000030006775.0,Residential,,,,12,52632.0
1503,1000030007169.0,Residential,0.011,0.027,0,107,0.0
1504,1000030006877.0,Residential,0.075,0.198,0,79,0.0
1505,1000030005425.0,Residential,0.014,0.032,0,17,0.0
1506,1000030005821.0,Residential,0.008,0.02,0,81,0.0
1507,1000030006166.0,Residential,0.014,0.018,0,14,0.0
1508,1000030007114.0,Residential,0.002,0.003,0,9,0.0
1509,1000030007153.0,Residential,0.011,0.023,0,51,0.0
1510,1000030005954.0,Residential,0.021,0.052,0,83,0.0
1511,1000030006847.0,Residential,0.021,0.056,0,111,0.0
1512,1000030005956.0,Residential,0.019,0.047,0,74,0.0
1513,1000030005984.0,Residential,0.028,0.084,0,102,0.0
1514,1000030005801.0,Residential,0.042,0.115,0,98,0.0
1515,1000030006506.0,Residential,0.002,0.003,0,92,0.0
1516,1000030011604.0,Residential,0.029,0.075,0,63,0.0
1517,1000030006103.0,Residential,0.297,0.54,1,62,24624.0
1518,1000030005632.0,Residential,0.028,0.034,0,18,0.0
1519,1000030005560.0,Residential,0.003,0.003,0,60,0.0
1520,1000002310351829.0,Residential,0.003,0.004,0,81,0.0
1521,1000030007413.0,Residential,0.002,0.003,0,74,0.0
1522,1000030005610.0,Residential,0.005,0.01,0,83,0.0
1523,1000030006030.0,Residential,0.002,0.004,0,91,0.0
1524,1000030006874.0,Residential,0.002,0.003,0,102,0.0
1525,1000030006507.0,Residential,0.004,0.008,0,50,0.0
1526,5000005207583322.0,Residential,0.026,0.032,0,14,0.0
1527,1000030005626.0,Residential,0.007,0.016,0,102,0.0
1528,5000005239319487.0,Residential,0.005,0.008,0,17,0.0
1529,1000030006240.0,Residential,0.136,0.272,0,52,0.0
1530,1000030006614.0,Residential,0.01,0.016,0,56,0.0
1531,1000030005456.0,Residential,0.107,0.372,1,82,24624.0
1532,1000030006486.0,Residential,0.017,0.038,0,54,0.0
1533,1000030011233.0,Residential,0.046,0.08,0,7,0.0
1534,1000030006800.0,Residential,0.002,0.003,0,48,0.0
1535,5000005202734589.0,Residential,0.076,0.183,0,9,0.0
1536,1000030005289.0,Residential,0.007,0.016,0,53,0.0
1537,1000030006080.0,Residential,0.018,0.031,0,13,0.0
1538,1000030005890.0,Residential,0.002,0.002,0,67,0.0
1539,1000030006658.0,Residential,0.076,0.197,0,122,0.0
1540,1000030005960.0,Residential,0.003,0.006,0,76,0.0
1541,1000030006677.0,Residential,0.02,0.053,0,8,0.0
1542,1000030006346.0,Residential,0.159,0.364,1,70,24624.0
1543,1000030006610.0,Residential,0.024,0.05,0,14,0.0
1544,5000005207585631.0,Residential,0.014,0.021,0,30,0.0
1545,1000030006048.0,Residential,0.027,0.05,0,87,0.0
1546,1000030007126.0,Residential,0.057,0.161,0,107,0.0
1547,1000030006646.0,Residential,0.016,0.038,0,85,0.0
1548,1000030006481.0,Residential,0.012,0.022,0,74,0.0
1549,1000030006582.0,Residential,0.003,0.004,0,52,0.0
1550,1000030006604.0,Residential,0.005,0.012,0,57,0.0
1551,1000030005824.0,Residential,0.016,0.042,0,101,0.0
1552,1000030007396.0,Residential,0.015,0.032,0,122,0.0
1553,1000030006165.0,Residential,0.015,0.038,0,82,0.0
1554,1000030010963.0,Residential,0.028,0.065,0,69,0.0
1555,5000005207585662.0,Residential,0.009,0.02,0,90,0.0
1556,1000030005618.0,Residential,0.012,0.022,0,70,0.0
1557,1000030006505.0,Residential,0.004,0.008,0,37,0.0
1558,5000005202734475.0,Residential,0.003,0.004,0,9,0.0
1559,1000030006088.0,Residential,0.008,0.018,0,84,0.0
1560,1000030005979.0,Residential,0.118,0.229,0,91,0.0
1561,1000030006730.0,Residential,0.007,0.013,0,83,0.0
1562,1000030011619.0,Residential,0.039,0.113,0,54,0.0
1563,1000030006953.0,Residential,0.01,0.016,0,10,0.0
1564,1000030005371.0,Residential,0.006,0.011,0,4,0.0
1565,1000030005967.0,Residential,0.027,0.118,0,82,0.0
1566,1000030006671.0,Residential,0.005,0.004,0,112,0.0
1567,5000005202734107.0,Residential,0.012,0.032,0,174,0.0
1568,5000005239319483.0,Residential,0.072,0.176,0,9,0.0
1569,1000030006069.0,Residential,0.073,0.206,0,3,0.0
1570,1000030006463.0,Residential,0.002,0.003,0,67,0.0
1571,1000030006484.0,Residential,0.013,0.033,0,56,0.0
1572,1000030006691.0,Residential,0.023,0.062,0,61,0.0
1573,5000005202734641.0,Residential,0.004,0.006,0,13,0.0
1574,5000005202733589.0,Residential,0.012,0.023,0,33,0.0
1575,1000030006009.0,Residential,0.013,0.032,0,85,0.0
1576,1000030006622.0,Residential,0.035,0.101,0,60,0.0
1577,5000005239321137.0,Residential,0.002,0.002,0,2,0.0
1578,1000030005669.0,Residential,0.016,0.042,0,7,0.0
1579,1000030005972.0,Residential,0.002,0.004,0,77,0.0
1580,1000030006233.0,Residential,0.026,0.043,0,56,0.0
1581,1000030006721.0,Residential,0.002,0.002,0,102,0.0
1582,1000030006624.0,Residential,0.006,0.013,0,59,0.0
1583,1000030006202.0,Residential,0.079,0.215,0,65,0.0
1584,1000030007168.0,Residential,0.015,0.022,0,105,0.0
1585,1000030006668.0,Residential,0.007,0.018,0,93,0.0
1586,1000030006313.0,Residential,0.011,0.018,0,68,0.0
1587,1000030006643.0,Residential,0.008,0.018,0,70,0.0
1588,1000030005569.0,Residential,0.006,0.015,0,65,0.0
1589,1000030006927.0,Residential,0.005,0.005,0,8,0.0
1590,1000030006627.0,Residential,0.006,0.013,0,58,0.0
1591,1000030006946.0,Residential,0.003,0.005,0,48,0.0
1592,1000030005665.0,Residential,0.018,0.029,0,69,0.0
1593,1000030006702.0,Residential,0.034,0.08,0,7,0.0
1594,1000030006728.0,Residential,0.013,0.048,0,76,0.0
1595,1000030006950.0,Residential,0.006,0.012,0,16,0.0
1596,1000030006487.0,Residential,0.012,0.018,0,95,0.0
1597,1000038608582.0,Residential,0.058,0.113,0,48,0.0
1598,1000030006799.0,Residential,0.01,0.018,0,70,0.0
1599,1000030006583.0,Residential,0.002,0.003,0,79,0.0
1600,1000030006099.0,Residential,0.27,0.415,1,62,24624.0
1601,5000005202734226.0,Residential,0.007,0.018,0,12,0.0
1602,1000030006568.0,Residential,0.005,0.012,0,76,0.0
1603,1000030006685.0,Residential,0.007,0.014,0,97,0.0
1604,1000030006491.0,Residential,0.022,0.054,0,71,0.0
1605,1000030005414.0,Residential,0.007,0.013,0,119,0.0
1606,1000030006941.0,Residential,0.007,0.008,0,10,0.0
1607,1000030005884.0,Residential,0.003,0.004,0,78,0.0
1608,1000030006436.0,Residential,0.003,0.005,0,10,0.0
1609,1000030007167.0,Residential,0.068,0.136,0,77,0.0
1610,1000030005970.0,Residential,0.003,0.003,0,83,0.0
1611,1000030007407.0,Residential,0.004,0.007,0,84,0.0
1612,1000030005331.0,Residential,0.004,0.008,0,89,0.0
1613,1000030007161.0,Residential,0.007,0.015,0,25,0.0
1614,1000030007162.0,Residential,0.014,0.034,0,24,0.0
1615,1000038608578.0,Residential,0.086,0.207,0,41,0.0
1616,1000030006327.0,Residential,0.002,0.003,0,47,0.0
1617,1000030006694.0,Residential,0.036,0.094,0,102,0.0
1618,1000030006496.0,Residential,0.027,0.068,0,55,0.0
1619,1000030007393.0,Residential,0.005,0.01,0,62,0.0
1620,5000005239319448.0,Residential,0.036,0.054,0,4,0.0
1621,5000005239319454.0,Residential,0.015,0.021,0,11,0.0
1622,1000030005600.0,Residential,0.011,0.024,0,81,0.0
1623,1000030006653.0,Residential,0.021,0.06,0,84,0.0
1624,1000030006825.0,Residential,0.002,0.003,0,55,0.0
1625,1000002310337852.0,Residential,0.004,0.008,0,46,0.0
1626,1000030006379.0,Residential,0.06,0.161,0,72,0.0
1627,1000030006917.0,Residential,0.008,0.02,0,19,0.0
1628,1000030005562.0,Residential,0.011,0.022,0,65,0.0
1629,1000030006585.0,Residential,0.002,0.004,0,65,0.0
1630,1000030005776.0,Residential,0.024,0.06,0,75,0.0
1631,1000030006049.0,Residential,0.069,0.217,0,89,0.0
1632,1000030011610.0,Residential,0.026,0.067,0,41,0.0
1633,1000030005631.0,Residential,0.011,0.028,0,98,0.0
1634,1000030006651.0,Residential,0.018,0.047,0,77,0.0
1635,1000030007091.0,Residential,0.091,0.191,0,12,0.0
1636,1000030005310.0,Residential,0.019,0.044,0,74,0.0
1637,1000030005323.0,Residential,0.008,0.018,0,19,0.0
1638,1000030005795.0,Residential,0.01,0.024,0,85,0.0
1639,1000030005797.0,Residential,0.009,0.025,0,86,0.0
1640,1000030006100.0,Residential,0.308,0.44,1,64,24624.0
1641,1000030006928.0,Residential,0.103,0.314,1,58,24624.0
1642,5000005202734531.0,Residential,0.008,0.022,0,14,0.0
1643,1000030006370.0,Residential,0.005,0.007,0,67,0.0
1644,1000030010875.0,Residential,0.012,0.032,0,73,0.0
1645,1000030005464.0,Residential,0.016,0.03,0,65,0.0
1646,1000030006717.0,Residential,0.013,0.03,0,69,0.0
1647,1000030007074.0,Residential,0.002,0.003,0,100,0.0
1648,1000030006640.0,Residential,0.005,0.007,0,71,0.0
1649,1000030006709.0,Residential,0.019,0.046,0,84,0.0
1650,1000030006963.0,Residential,0.042,0.117,0,76,0.0
1651,1000030006590.0,Residential,0.007,0.016,0,58,0.0
1652,1000030006968.0,Residential,0.143,0.363,1,77,24624.0
1653,1000030006517.0,Residential,0.03,0.089,0,76,0.0
1654,5000005207583621.0,Residential,0.022,0.033,0,16,0.0
1655,1000030006082.0,Residential,0.026,0.044,0,86,0.0
1656,1000030006594.0,Residential,0.013,0.036,0,45,0.0
1657,1000030005370.0,Residential,0.007,0.01,0,5,0.0
1658,1000030005573.0,Residential,0.014,0.03,0,64,0.0
1659,1000030006064.0,Residential,0.043,0.124,0,86,0.0
1660,1000030006207.0,Residential,0.029,0.059,0,70,0.0
1661,1000030011615.0,Residential,0.011,0.023,0,50,0.0
1662,5000005202734321.0,Residential,0.002,0.003,0,25,0.0
1663,1000030006511.0,Residential,0.006,0.009,0,42,0.0
1664,1000030006244.0,Residential,0.138,0.286,0,77,0.0
1665,1000030006857.0,Residential,0.001,0.002,0,67,0.0
1666,1000030005863.0,Residential,0.006,0.014,0,83,0.0
1667,1000030006731.0,Residential,0.003,0.003,0,4,0.0
1668,1000030006802.0,Residential,0.002,0.003,0,43,0.0
1669,1000030005455.0,Residential,0.066,0.156,0,4,0.0
1670,1000030006934.0,Residential,0.014,0.052,0,21,0.0
1671,1000030011609.0,Residential,0.03,0.082,0,37,0.0
1672,1000030007182.0,Residential,0.023,0.059,0,97,0.0
1673,1000030006411.0,Residential,0.002,0.003,0,45,0.0
1674,5000005202734388.0,Residential,0.005,0.011,0,12,0.0
1675,5000005202733570.0,Residential,0.007,0.018,0,16,0.0
1676,5000005202734013.0,Residential,0.003,0.005,0,8,0.0
1677,1000030006592.0,Residential,0.005,0.007,0,62,0.0
1678,1000030006465.0,Residential,0.026,0.066,0,73,0.0
1679,1000030005668.0,Residential,0.014,0.03,0,47,0.0
1680,1000038608588.0,Residential,0.065,0.152,0,8,0.0
1681,1000002310347615.0,Residential,0.014,0.023,0,59,0.0
1682,1000030006453.0,Residential,0.031,0.092,0,67,0.0
1683,1000030005376.0,Residential,0.261,0.683,1,107,27210.0
1684,1000030006681.0,Residential,0.003,0.008,0,56,0.0
1685,1000030007175.0,Residential,0.057,0.149,0,77,0.0
1686,1000030005284.0,Residential,0.05,0.12,0,56,0.0
1687,1000030005326.0,Residential,0.009,0.017,0,86,0.0
1688,5000005202734476.0,Residential,0.048,0.097,0,52,0.0
1689,1000030005682.0,Residential,0.004,0.005,0,44,0.0
1690,1000030006767.0,Residential,0.006,0.012,0,74,0.0
1691,1000030007411.0,Residential,0.004,0.008,0,85,0.0
1692,1000030006074.0,Residential,0.105,0.238,0,82,0.0
1693,1000030007076.0,Residential,0.002,0.002,0,74,0.0
1694,1000030011601.0,Residential,0.03,0.063,0,66,0.0
1695,1000030006178.0,Residential,0.028,0.043,0,97,0.0
1696,1000030005328.0,Residential,0.004,0.008,0,13,0.0
1697,1000030005643.0,Residential,0.05,0.134,0,83,0.0
1698,1000030005772.0,Residential,0.031,0.088,0,75,0.0
1699,1000030006965.0,Residential,0.116,0.264,0,83,0.0
1700,1000030005803.0,Residential,0.031,0.089,0,103,0.0
1701,5000005239319466.0,Residential,0.007,0.013,0,34,0.0
1702,1000030006891.0,Residential,0.002,0.002,0,62,0.0
1703,1000030005771.0,Residential,0.434,0.528,1,5,24624.0
